check_id,group,severity,status,finding,evidence
IMPL-385,files,error,pass,"70_outputs/processed_tables/p3_calibration_blocker_register_deepseek.csv exists=True, bytes=2784",70_outputs/processed_tables/p3_calibration_blocker_register_deepseek.csv
IMPL-386,files,error,pass,"70_outputs/processed_tables/p3_calibration_gate_status.csv exists=True, bytes=1256",70_outputs/processed_tables/p3_calibration_gate_status.csv
IMPL-387,files,error,pass,"40_quality_evidence/deepseek_p3_calibration_execution_package.json exists=True, bytes=33491",40_quality_evidence/deepseek_p3_calibration_execution_package.json
IMPL-388,files,error,pass,"40_quality_evidence/deepseek_p3_calibration_execution_package.md exists=True, bytes=341",40_quality_evidence/deepseek_p3_calibration_execution_package.md
IMPL-389,files,error,pass,"40_quality_evidence/deepseek_p3_calibration_execution_package_review.csv exists=True, bytes=4652",40_quality_evidence/deepseek_p3_calibration_execution_package_review.csv
IMPL-390,files,error,pass,"40_quality_evidence/deepseek_p3_calibration_execution_package_review.md exists=True, bytes=232",40_quality_evidence/deepseek_p3_calibration_execution_package_review.md
IMPL-391,files,error,pass,"40_quality_evidence/deepseek_p4_premature_audit.json exists=True, bytes=846",40_quality_evidence/deepseek_p4_premature_audit.json
IMPL-392,files,error,pass,"40_quality_evidence/deepseek_p4_premature_audit.md exists=True, bytes=299",40_quality_evidence/deepseek_p4_premature_audit.md
IMPL-393,files,error,pass,"70_outputs/processed_tables/p4_feedback_node_priority_draft_deepseek.csv exists=True, bytes=3141",70_outputs/processed_tables/p4_feedback_node_priority_draft_deepseek.csv
IMPL-394,files,error,pass,"70_outputs/processed_tables/p4_feedback_scenario_matrix_draft_deepseek.csv exists=True, bytes=1058",70_outputs/processed_tables/p4_feedback_scenario_matrix_draft_deepseek.csv
IMPL-395,files,error,pass,"70_outputs/processed_tables/p4_feedback_data_request_to_partner_deepseek.csv exists=True, bytes=2602",70_outputs/processed_tables/p4_feedback_data_request_to_partner_deepseek.csv
IMPL-396,files,error,pass,"40_quality_evidence/deepseek_p4_feedback_draft.json exists=True, bytes=27245",40_quality_evidence/deepseek_p4_feedback_draft.json
IMPL-397,files,error,pass,"40_quality_evidence/deepseek_p4_feedback_draft.md exists=True, bytes=182",40_quality_evidence/deepseek_p4_feedback_draft.md
IMPL-398,files,error,pass,"40_quality_evidence/deepseek_p4_feedback_draft_review.csv exists=True, bytes=2273",40_quality_evidence/deepseek_p4_feedback_draft_review.csv
IMPL-399,files,error,pass,"40_quality_evidence/deepseek_p4_feedback_draft_review.md exists=True, bytes=59",40_quality_evidence/deepseek_p4_feedback_draft_review.md
IMPL-400,files,error,pass,"40_quality_evidence/rebaseline_artifact_trust_audit_20260604.csv exists=True, bytes=26404",40_quality_evidence/rebaseline_artifact_trust_audit_20260604.csv
IMPL-401,files,error,pass,"40_quality_evidence/rebaseline_artifact_trust_audit_20260604.md exists=True, bytes=16147",40_quality_evidence/rebaseline_artifact_trust_audit_20260604.md
IMPL-402,files,error,pass,"40_quality_evidence/deepseek_legacy_envelope_adapter_20260604.json exists=True, bytes=15764",40_quality_evidence/deepseek_legacy_envelope_adapter_20260604.json
IMPL-403,files,error,pass,"40_quality_evidence/deepseek_legacy_envelope_adapter_20260604.csv exists=True, bytes=7727",40_quality_evidence/deepseek_legacy_envelope_adapter_20260604.csv
IMPL-404,files,error,pass,"40_quality_evidence/deepseek_legacy_envelope_adapter_20260604.md exists=True, bytes=810",40_quality_evidence/deepseek_legacy_envelope_adapter_20260604.md
IMPL-405,files,error,pass,"40_quality_evidence/deepseek_legacy_envelope_validation_20260604.json exists=True, bytes=7478",40_quality_evidence/deepseek_legacy_envelope_validation_20260604.json
IMPL-406,files,error,pass,"60_model/llm_runs/contract_envelopes/p4_node_explanation_from_legacy_20260604.json exists=True, bytes=17894",60_model/llm_runs/contract_envelopes/p4_node_explanation_from_legacy_20260604.json
IMPL-407,files,error,pass,"70_outputs/processed_tables/p4_node_explanation_from_legacy_20260604.csv exists=True, bytes=10172",70_outputs/processed_tables/p4_node_explanation_from_legacy_20260604.csv
IMPL-408,files,error,pass,"40_quality_evidence/p4_node_explanation_adapter_20260604.json exists=True, bytes=449",40_quality_evidence/p4_node_explanation_adapter_20260604.json
IMPL-409,files,error,pass,"40_quality_evidence/p4_node_explanation_adapter_20260604.md exists=True, bytes=876",40_quality_evidence/p4_node_explanation_adapter_20260604.md
IMPL-410,files,error,pass,"40_quality_evidence/p4_node_explanation_contract_validation_20260604.json exists=True, bytes=308",40_quality_evidence/p4_node_explanation_contract_validation_20260604.json
IMPL-411,files,error,pass,"60_model/llm_runs/contract_envelopes/choice_probability_from_p2_p4_20260604.json exists=True, bytes=100222",60_model/llm_runs/contract_envelopes/choice_probability_from_p2_p4_20260604.json
IMPL-412,files,error,pass,"60_model/llm_runs/contract_envelopes/simulation_validation_target_from_p2_20260604.json exists=True, bytes=20591",60_model/llm_runs/contract_envelopes/simulation_validation_target_from_p2_20260604.json
IMPL-413,files,error,pass,"70_outputs/processed_tables/choice_probability_from_p2_p4_20260604.csv exists=True, bytes=42969",70_outputs/processed_tables/choice_probability_from_p2_p4_20260604.csv
IMPL-414,files,error,pass,"70_outputs/processed_tables/simulation_validation_target_from_p2_20260604.csv exists=True, bytes=4676",70_outputs/processed_tables/simulation_validation_target_from_p2_20260604.csv
IMPL-415,files,error,pass,"40_quality_evidence/choice_probability_adapter_20260604.json exists=True, bytes=947",40_quality_evidence/choice_probability_adapter_20260604.json
IMPL-416,files,error,pass,"40_quality_evidence/choice_probability_adapter_20260604.md exists=True, bytes=799",40_quality_evidence/choice_probability_adapter_20260604.md
IMPL-417,files,error,pass,"40_quality_evidence/simulation_validation_target_adapter_20260604.json exists=True, bytes=971",40_quality_evidence/simulation_validation_target_adapter_20260604.json
IMPL-418,files,error,pass,"40_quality_evidence/simulation_validation_target_adapter_20260604.md exists=True, bytes=790",40_quality_evidence/simulation_validation_target_adapter_20260604.md
IMPL-419,files,error,pass,"40_quality_evidence/choice_probability_contract_validation_20260604.json exists=True, bytes=306",40_quality_evidence/choice_probability_contract_validation_20260604.json
IMPL-420,files,error,pass,"40_quality_evidence/simulation_validation_target_contract_validation_20260604.json exists=True, bytes=313",40_quality_evidence/simulation_validation_target_contract_validation_20260604.json
IMPL-421,files,error,pass,"40_quality_evidence/codex_mainline_context_20260604.json exists=True, bytes=6857",40_quality_evidence/codex_mainline_context_20260604.json
IMPL-422,files,error,pass,"40_quality_evidence/codex_mainline_context_20260604.md exists=True, bytes=5073",40_quality_evidence/codex_mainline_context_20260604.md
IMPL-423,files,error,pass,"10_research/github_tech_shrimp/github_import_plan.md exists=True, bytes=2746",10_research/github_tech_shrimp/github_import_plan.md
IMPL-424,files,error,pass,"10_research/github_tech_shrimp/tech_shrimp_assessment.md exists=True, bytes=7462",10_research/github_tech_shrimp/tech_shrimp_assessment.md
IMPL-425,files,error,pass,"10_research/github_tech_shrimp/tech_shrimp_repos_gh_api_20260523.csv exists=True, bytes=8034",10_research/github_tech_shrimp/tech_shrimp_repos_gh_api_20260523.csv
IMPL-426,files,error,pass,"10_research/github_tech_shrimp/tech_shrimp_repos_gh_api_20260523.json exists=True, bytes=15627",10_research/github_tech_shrimp/tech_shrimp_repos_gh_api_20260523.json
IMPL-427,files,error,pass,"10_research/github_tech_shrimp/fork_results_20260523.csv exists=True, bytes=2827",10_research/github_tech_shrimp/fork_results_20260523.csv
IMPL-428,files,error,pass,"10_research/github_tech_shrimp/archive_repo_README.md exists=True, bytes=2122",10_research/github_tech_shrimp/archive_repo_README.md
IMPL-429,files,error,pass,"40_quality_evidence/evidence_ledger.csv exists=True, bytes=174488",40_quality_evidence/evidence_ledger.csv
IMPL-430,files,error,pass,"30_extraction/scripts/build_second_evidence_ledger.py exists=True, bytes=13978",30_extraction/scripts/build_second_evidence_ledger.py
IMPL-431,files,error,pass,"40_quality_evidence/second_evidence_ledger_review.csv exists=True, bytes=7279",40_quality_evidence/second_evidence_ledger_review.csv
IMPL-432,files,error,pass,"40_quality_evidence/second_evidence_ledger_report.md exists=True, bytes=1481",40_quality_evidence/second_evidence_ledger_report.md
IMPL-433,files,error,pass,"70_outputs/processed_tables/poi_supply_base.csv exists=True, bytes=7552",70_outputs/processed_tables/poi_supply_base.csv
IMPL-434,files,error,pass,"50_external_gis/amap_poi/amap_poi_query_plan.csv exists=True, bytes=4180",50_external_gis/amap_poi/amap_poi_query_plan.csv
IMPL-435,files,error,pass,"50_external_gis/scripts/build_amap_spatial_precheck.py exists=True, bytes=13849",50_external_gis/scripts/build_amap_spatial_precheck.py
IMPL-436,files,error,pass,"50_external_gis/scripts/fetch_osm_park_boundaries.py exists=True, bytes=6544",50_external_gis/scripts/fetch_osm_park_boundaries.py
IMPL-437,files,error,pass,"50_external_gis/scripts/build_amap_boundary_filter.py exists=True, bytes=9501",50_external_gis/scripts/build_amap_boundary_filter.py
IMPL-438,files,error,pass,"50_external_gis/scripts/build_in_park_candidate_review.py exists=True, bytes=9691",50_external_gis/scripts/build_in_park_candidate_review.py
IMPL-439,files,error,pass,"50_external_gis/scripts/build_p0_in_park_followup_worklist.py exists=True, bytes=11952",50_external_gis/scripts/build_p0_in_park_followup_worklist.py
IMPL-440,files,error,pass,"50_external_gis/scripts/fetch_amap_p0_routes.py exists=True, bytes=12786",50_external_gis/scripts/fetch_amap_p0_routes.py
IMPL-441,files,error,pass,"50_external_gis/scripts/fetch_amap_p0_entrance_routes.py exists=True, bytes=22422",50_external_gis/scripts/fetch_amap_p0_entrance_routes.py
IMPL-442,files,error,pass,"50_external_gis/scripts/run_amap_smoke_test.py exists=True, bytes=3721",50_external_gis/scripts/run_amap_smoke_test.py
IMPL-443,files,error,pass,"70_outputs/processed_tables/poi_supply_candidates_amap.csv exists=True, bytes=120187",70_outputs/processed_tables/poi_supply_candidates_amap.csv
IMPL-444,files,error,pass,"70_outputs/processed_tables/poi_supply_candidates_amap_spatial_precheck.csv exists=True, bytes=186806",70_outputs/processed_tables/poi_supply_candidates_amap_spatial_precheck.csv
IMPL-445,files,error,pass,"70_outputs/processed_tables/poi_supply_candidates_amap_boundary_filter.csv exists=True, bytes=247111",70_outputs/processed_tables/poi_supply_candidates_amap_boundary_filter.csv
IMPL-446,files,error,pass,"70_outputs/processed_tables/poi_supply_in_park_candidate_review.csv exists=True, bytes=25827",70_outputs/processed_tables/poi_supply_in_park_candidate_review.csv
IMPL-447,files,error,pass,"70_outputs/processed_tables/poi_supply_p0_followup_worklist.csv exists=True, bytes=7426",70_outputs/processed_tables/poi_supply_p0_followup_worklist.csv
IMPL-448,files,error,pass,"70_outputs/processed_tables/poi_supply_p0_route_access_review.csv exists=True, bytes=10123",70_outputs/processed_tables/poi_supply_p0_route_access_review.csv
IMPL-449,files,error,pass,"50_external_gis/amap_poi/amap_refetch_followup_plan.csv exists=True, bytes=5348",50_external_gis/amap_poi/amap_refetch_followup_plan.csv
IMPL-450,files,error,pass,"50_external_gis/amap_routes/amap_p0_route_fetch_log.csv exists=True, bytes=2288",50_external_gis/amap_routes/amap_p0_route_fetch_log.csv
IMPL-451,files,error,pass,"50_external_gis/amap_routes/amap_p0_route_results.csv exists=True, bytes=3247",50_external_gis/amap_routes/amap_p0_route_results.csv
IMPL-452,files,error,pass,"50_external_gis/amap_routes/p0_entrance_node_query_plan.csv exists=True, bytes=1697",50_external_gis/amap_routes/p0_entrance_node_query_plan.csv
IMPL-453,files,error,pass,"50_external_gis/amap_routes/amap_p0_entrance_node_candidates.csv exists=True, bytes=21640",50_external_gis/amap_routes/amap_p0_entrance_node_candidates.csv
IMPL-454,files,error,pass,"50_external_gis/amap_routes/amap_p0_entrance_node_fetch_log.csv exists=True, bytes=15078",50_external_gis/amap_routes/amap_p0_entrance_node_fetch_log.csv
IMPL-455,files,error,pass,"50_external_gis/amap_routes/amap_p0_entrance_node_route_results.csv exists=True, bytes=13775",50_external_gis/amap_routes/amap_p0_entrance_node_route_results.csv
IMPL-456,files,error,pass,"70_outputs/processed_tables/poi_supply_p0_entrance_route_review.csv exists=True, bytes=10717",70_outputs/processed_tables/poi_supply_p0_entrance_route_review.csv
IMPL-457,files,error,pass,"50_external_gis/amap_smoke_tests/amap_smoke_test_latest.json exists=True, bytes=387",50_external_gis/amap_smoke_tests/amap_smoke_test_latest.json
IMPL-458,files,error,pass,"50_external_gis/boundaries/osm_park_boundaries.geojson exists=True, bytes=22941",50_external_gis/boundaries/osm_park_boundaries.geojson
IMPL-459,files,error,pass,"50_external_gis/boundaries/osm_park_boundary_fetch_log.csv exists=True, bytes=1041",50_external_gis/boundaries/osm_park_boundary_fetch_log.csv
IMPL-460,files,error,pass,"40_quality_evidence/amap_spatial_precheck_report.md exists=True, bytes=1948",40_quality_evidence/amap_spatial_precheck_report.md
IMPL-461,files,error,pass,"40_quality_evidence/osm_boundary_report.md exists=True, bytes=759",40_quality_evidence/osm_boundary_report.md
IMPL-462,files,error,pass,"40_quality_evidence/amap_boundary_filter_report.md exists=True, bytes=1423",40_quality_evidence/amap_boundary_filter_report.md
IMPL-463,files,error,pass,"40_quality_evidence/in_park_candidate_review_report.md exists=True, bytes=1565",40_quality_evidence/in_park_candidate_review_report.md
IMPL-464,files,error,pass,"40_quality_evidence/p0_in_park_followup_worklist_report.md exists=True, bytes=1178",40_quality_evidence/p0_in_park_followup_worklist_report.md
IMPL-465,files,error,pass,"40_quality_evidence/p0_route_access_review_report.md exists=True, bytes=987",40_quality_evidence/p0_route_access_review_report.md
IMPL-466,files,error,pass,"40_quality_evidence/p0_entrance_route_review_report.md exists=True, bytes=1184",40_quality_evidence/p0_entrance_route_review_report.md
IMPL-467,data,error,pass,"40_quality_evidence/data_catalog.csv rows=4, expected=4",40_quality_evidence/data_catalog.csv
IMPL-468,data,error,pass,"40_quality_evidence/source_profile.csv rows=4, expected=4",40_quality_evidence/source_profile.csv
IMPL-469,data,error,pass,"30_extraction/tables/keyword_hits.csv rows=1594, expected=1594",30_extraction/tables/keyword_hits.csv
IMPL-470,data,error,pass,"30_extraction/tables/pdf_native_tables_summary.csv rows=329, expected=329",30_extraction/tables/pdf_native_tables_summary.csv
IMPL-471,data,error,pass,"40_quality_evidence/evidence_ledger.csv rows=260, expected=260",40_quality_evidence/evidence_ledger.csv
IMPL-472,data,error,pass,"40_quality_evidence/second_evidence_ledger_review.csv rows=216, expected=216",40_quality_evidence/second_evidence_ledger_review.csv
IMPL-473,data,error,pass,"70_outputs/processed_tables/poi_supply_base.csv rows=20, expected=20",70_outputs/processed_tables/poi_supply_base.csv
IMPL-474,data,error,pass,"50_external_gis/amap_poi/amap_poi_query_plan.csv rows=24, expected=24",50_external_gis/amap_poi/amap_poi_query_plan.csv
IMPL-475,data,error,pass,"70_outputs/processed_tables/poi_supply_candidates_amap.csv rows=227, expected=227",70_outputs/processed_tables/poi_supply_candidates_amap.csv
IMPL-476,data,error,pass,"70_outputs/processed_tables/poi_supply_candidates_amap_spatial_precheck.csv rows=227, expected=227",70_outputs/processed_tables/poi_supply_candidates_amap_spatial_precheck.csv
