review_queue_id,table_id,source_file,page,table_index,row_count,column_count,topic_draft,topic_confidence,sampling_priority,evidence_candidate_status,review_gate,output_status,reason_draft,evidence_keywords_draft,sample
TBL-REVIEW-0313,TBL-00313,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,233,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格为游戏类APP覆盖度与大盘TGI，偏好分析,"游戏, 人群覆盖度, 北京市大盘, TGI",游戏 / 人群覆盖度 / 北京市大盘 / TGI | ACT-动作 / 38.41% / 31.88% / 120 | 休闲益智 / 28.93% / 29.35% / 98
TBL-REVIEW-0314,TBL-00314,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,234,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格为阅读类APP覆盖度与大盘TGI，偏好分析,"阅读, 人群覆盖度, 北京市大盘, TGI",阅读 / 人群覆盖度 / 北京市大盘 / TGI | 新闻 / 73.84% / 72.42% / 101 | 电子书 / 26.38% / 22.62% / 116
TBL-REVIEW-0315,TBL-00315,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,235,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含人群覆盖度与北京市大盘的TGI指数，属于偏好指数分析,"['人群覆盖度', '北京市大盘', 'TGI', '摄影']",摄影 / 人群覆盖度 / 北京市大盘 / TGI | 相机 / 66.52% / 63.68% / 104 | 图片分享 / 25.61% / 19.79% / 129
TBL-REVIEW-0316,TBL-00316,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,236,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示系统类应用的人群覆盖度与大盘对比的TGI值,"['人群覆盖度', '北京市大盘', 'TGI', '系统']",系统 / 人群覆盖度 / 北京市大盘 / TGI | 应用管理 / 97.63% / 96.19% / 101 | 文件管理 / 89.58% / 86.56% / 103
TBL-REVIEW-0317,TBL-00317,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,237,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,视频类应用的人群覆盖度TGI指数对比数据,"['人群覆盖度', '北京市大盘', 'TGI', '视频']",视频 / 人群覆盖度 / 北京市大盘 / TGI | 在线视频 / 94.18% / 92.24% / 102 | 远程监控 / 31.75% / 28.51% / 111
TBL-REVIEW-0318,TBL-00318,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,238,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,教育类应用的人群覆盖度与大盘TGI对比表,"['人群覆盖度', '北京市大盘', 'TGI', '教育']",教育 / 人群覆盖度 / 北京市大盘 / TGI | 在线学堂 / 35.20% / 28.14% / 125 | 语言学习 / 27.57% / 23.02% / 119
TBL-REVIEW-0319,TBL-00319,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,239,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,生活类应用的人群覆盖度TGI分析,"['人群覆盖度', '北京市大盘', 'TGI', '生活']",生活 / 人群覆盖度 / 北京市大盘 / TGI | 汽车服务 / 73.33% / 61.13% / 119 | 生活服务 / 63.51% / 57.94% / 109
TBL-REVIEW-0320,TBL-00320,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,240,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,音乐类应用的人群覆盖度与大盘TGI指数数据,"['人群覆盖度', '北京市大盘', 'TGI', '音乐']",音乐 / 人群覆盖度 / 北京市大盘 / TGI | 在线音乐 / 62.44% / 56.53% / 110 | FM/电台 / 48.07% / 42.90% / 112
TBL-REVIEW-0321,TBL-00321,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,241,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,健康类应用的人群覆盖度TGI对比表,"['人群覆盖度', '北京市大盘', 'TGI', '健康']",健康 / 人群覆盖度 / 北京市大盘 / TGI | 医疗用药 / 23.54% / 21.38% / 110 | 运动健身 / 14.78% / 11.81% / 125
TBL-REVIEW-0322,TBL-00322,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,242,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,理财类应用的人群覆盖度与大盘TGI数据,"['人群覆盖度', '北京市大盘', 'TGI', '理财']",理财 / 人群覆盖度 / 北京市大盘 / TGI | 手机银行 / 83.47% / 77.64% / 107 | 钱包 / 60.21% / 57.48% / 104
TBL-REVIEW-0323,TBL-00323,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,243,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示社交类别人群覆盖度的TGI对比，核心指标为TGI指数，属于偏好指数分析。,"社交, 人群覆盖度, 北京市大盘, TGI, 聊天/交友, 社区",社交 / 人群覆盖度 / 北京市大盘 / TGI | 聊天/交友 / 99.50% / 99.21% / 100 | 社区 / 33.79% / 30.03% / 112
TBL-REVIEW-0324,TBL-00324,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,244,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示手机价格段占比及TGI指数，属于消费偏好对比。,"手机价格（分段）v2, 占比, 北京市大盘, TGI, 2001-3000, 1001-2000",手机价格（分段）v2 / 占比 / 北京市大盘 / TGI | 2001-3000 / 17.51% / 18.37% / 95 | 1001-2000 / 14.68% / 19.22% / 76
TBL-REVIEW-0325,TBL-00325,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,245,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示手机品牌细分占比及TGI指数，反映品牌偏好。,"手机品牌细分, 占比, 北京市大盘, TGI, 华为, VIVO",手机品牌细分 / 占比 / 北京市大盘 / TGI | 华为 / 37.78% / 30.95% / 122 | VIVO / 15.81% / 14.99% / 105
TBL-REVIEW-0326,TBL-00326,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,246,1,10,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示手机品牌细分占比及TGI指数，反映品牌偏好。,"手机品牌细分, 占比, 北京市大盘, TGI, 华为, 苹果",手机品牌细分 / 占比 / 北京市大盘 / TGI | 华为 / 37.23% / 30.95% / 120 | 苹果 / 14.09% / 16.63% / 84
TBL-REVIEW-0327,TBL-00327,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,247,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示手机价格段占比及TGI指数，属于消费偏好对比。,"手机价格（分段）v2, 占比, 北京市大盘, TGI, 2001-3000, 1001-2000",手机价格（分段）v2 / 占比 / 北京市大盘 / TGI | 2001-3000 / 14.75% / 18.37% / 80 | 1001-2000 / 14.35% / 19.22% / 74
TBL-REVIEW-0328,TBL-00328,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,248,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示手机品牌细分占比及TGI指数，反映品牌偏好。,"手机品牌细分, 占比, 北京市大盘, TGI, 华为, VIVO",手机品牌细分 / 占比 / 北京市大盘 / TGI | 华为 / 37.79% / 30.95% / 122 | VIVO / 15.82% / 14.99% / 105
TBL-REVIEW-0329,TBL-00329,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,249,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示手机价格段占比及TGI指数，属于消费偏好对比。,"手机价格（分段）v2, 占比, 北京市大盘, TGI, 2001-3000, 1001-2000",手机价格（分段）v2 / 占比 / 北京市大盘 / TGI | 2001-3000 / 17.51% / 18.37% / 95 | 1001-2000 / 14.67% / 19.22% / 76
TBL-REVIEW-0125,TBL-00125,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,47,1,2,5,other,medium,P2_low_priority_review,unclear_needs_sampling,table_sampling,draft,表格内容为样本量不足提示，无实际分析数据，不属于给定主题。,['样本量不足建议扩大分析范围'],排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0126,TBL-00126,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,48,1,2,5,other,medium,P2_low_priority_review,unclear_needs_sampling,table_sampling,draft,表格内容为样本量不足提示，无实际分析数据，不属于给定主题。,['样本量不足建议扩大分析范围'],排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0127,TBL-00127,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,49,1,2,5,other,medium,P2_low_priority_review,unclear_needs_sampling,table_sampling,draft,表格内容为样本量不足提示，无实际分析数据，不属于给定主题。,['样本量不足建议扩大分析范围'],排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0129,TBL-00129,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,51,1,2,5,other,medium,P2_low_priority_review,unclear_needs_sampling,table_sampling,draft,表格内容为样本量不足提示，无实际分析数据，不属于给定主题。,['样本量不足建议扩大分析范围'],排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0001,TBL-00001,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,4,1,7,8,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本数据几乎全部为斜线占位符，仅出现一个百分数，疑似图表抽取噪声，无有效分析价值。,"斜线占位符, 噪声", /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  | 17.86% /  /  /  /  /  /  / 
TBL-REVIEW-0002,TBL-00002,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,6,1,9,4,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本数据全部由斜线占位符组成，无任何可读取信息，属于无效抽取噪声。,"斜线, 噪声", /  /  /  |  /  /  /  |  /  /  / 
TBL-REVIEW-0089,TBL-00089,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,14,1,12,9,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本内容均为空列或百分比分隔符，无有意义数据,39.83%/////,39.83% /  /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  / 
TBL-REVIEW-0090,TBL-00090,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,15,1,13,9,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本内容均为空列或百分比分隔符，无有意义数据,41.78%/////,41.78% /  /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  / 
TBL-REVIEW-0091,TBL-00091,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,16,1,12,9,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格仅显示一个百分比和大量斜杠，无法构成有效信息,45.35%,45.35% /  /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  / 
TBL-REVIEW-0092,TBL-00092,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,17,1,10,13,empty_or_visual_noise,medium,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格包含少量百分比但几乎全为斜杠，结构不完整,"24.81%, 22.60%, 20.52%",24.81% /  /  /  /  /  /  /  /  /  /  /  /  | 22.60% /  /  /  /  /  /  /  /  /  / 20.52% /  /  |  /  /  /  /  /  /  /  /  /  /  /  / 
TBL-REVIEW-0093,TBL-00093,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,18,1,12,9,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格仅有一个百分比和大量斜杠，信息缺失,45.38%,45.38% /  /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  /  |  /  /  /  /  /  /  /  / 
TBL-REVIEW-0097,TBL-00097,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,22,1,10,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格仅有一个百分比和大量斜杠，无实质信息,68.19%,68.19% /  /  /  /  |  /  /  /  /  |  /  /  /  / 
TBL-REVIEW-0107,TBL-00107,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,29,1,2,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格内容显示样本量不足建议扩大分析范围，无实际数据,样本量不足建议扩大分析范围,排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0110,TBL-00110,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,32,1,2,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格内容显示样本量不足，无实际可分析数据,样本量不足建议扩大分析范围,排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0111,TBL-00111,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,33,1,2,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格内容显示样本量不足，无实际可分析数据,样本量不足建议扩大分析范围,排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0112,TBL-00112,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,34,1,2,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格内容显示样本量不足，无实际可分析数据,样本量不足建议扩大分析范围,排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0114,TBL-00114,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,36,1,2,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格内容显示样本量不足，无实际数据,样本量不足建议扩大分析范围,排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0116,TBL-00116,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,38,1,2,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格内容为样本量不足提示，无有效数据,样本量不足建议扩大分析范围,排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0122,TBL-00122,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,44,1,2,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格内容为样本量不足提示，无有效数据,样本量不足建议扩大分析范围,排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0131,TBL-00131,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,53,1,2,5,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本量不足，建议扩大分析范围，无有效数据,['样本量不足建议扩大分析范围'],排序 / POI名称 / 指数 / 扩展信息 / 商圈 | 0 / 样本量不足建议扩大分析范围 / 0 /  / 
TBL-REVIEW-0134,TBL-00134,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,56,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本量不足建议扩大分析范围，无有效数据,['样本量不足建议扩大分析范围'],排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0136,TBL-00136,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,58,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本量不足建议扩大分析范围，无有效数据,['样本量不足建议扩大分析范围'],排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0138,TBL-00138,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,60,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本量不足建议扩大分析范围，无有效数据,['样本量不足建议扩大分析范围'],排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0139,TBL-00139,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,61,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本仅包含'样本量不足建议扩大分析范围'提示，无实质数据，视为无效表格。,样本量不足,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0140,TBL-00140,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,62,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本仅包含'样本量不足建议扩大分析范围'提示，无实质数据，视为无效表格。,样本量不足,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0141,TBL-00141,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,63,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本仅包含'样本量不足建议扩大分析范围'提示，无实质数据，视为无效表格。,样本量不足,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0142,TBL-00142,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,64,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本仅包含'样本量不足建议扩大分析范围'提示，无实质数据，视为无效表格。,样本量不足,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0143,TBL-00143,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,65,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本仅包含'样本量不足建议扩大分析范围'提示，无实质数据，视为无效表格。,样本量不足,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0144,TBL-00144,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,66,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本仅包含'样本量不足建议扩大分析范围'提示，无实质数据，视为无效表格。,样本量不足,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0145,TBL-00145,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,67,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本仅包含'样本量不足建议扩大分析范围'提示，无实质数据，视为无效表格。,样本量不足,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0146,TBL-00146,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,68,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,表格样本仅包含'样本量不足建议扩大分析范围'提示，无实质数据，视为无效表格。,样本量不足,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0148,TBL-00148,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,70,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本明确指出样本量不足，建议扩大分析范围，无有效数据,样本量不足建议扩大分析范围,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0149,TBL-00149,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,71,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本明确指出样本量不足，建议扩大分析范围，无有效数据,样本量不足建议扩大分析范围,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0150,TBL-00150,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,72,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本明确指出样本量不足，建议扩大分析范围，无有效数据,样本量不足建议扩大分析范围,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0151,TBL-00151,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,73,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本明确指出样本量不足，建议扩大分析范围，无有效数据,样本量不足建议扩大分析范围,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0152,TBL-00152,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,74,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本明确指出样本量不足，建议扩大分析范围，无有效数据,样本量不足建议扩大分析范围,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0153,TBL-00153,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,75,1,2,3,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本明确指出样本量不足，建议扩大分析范围，无有效数据,样本量不足建议扩大分析范围,排序 / 品牌名称 / 指数 | 0 / 样本量不足建议扩大分析范围 / 0
TBL-REVIEW-0238,TBL-00238,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,159,2,1,2,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本仅含斜杠和标签，应为图表残余图例或噪声，无实质数据,['/ 长途 无出游 中途 近途'], / 长途 无出游 中途 近途
TBL-REVIEW-0248,TBL-00248,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,168,2,1,2,empty_or_visual_noise,high,P3_skip_or_low_value,not_evidence_noise_or_empty,table_sampling,draft,样本仅有一行，内容为无数据的关键词排列，疑似图表图例抽提噪声。,长途 无出游 中途 近途, / 长途 无出游 中途 近途
